출장,부서,전공,참여프로젝트,근속연차,이직회수,업무평가,주변평가,경력,전년도교육출장횟수,현회사근속년수,월급_KRW,직급관리자여부,월급_경력비,월급_프로젝트비,현근속_총경력비,총근속,경력성장률,이직빈도,학습몰입도,월급_근속연차비,월급_출장비,근속_경력비,평균근속기간,프로젝트_경력비,프로젝트_근속연차비,출장_경력비,출장_근속연차비,교육출장_경력비,주변평가_근속연차,학습몰입도_교육출장
2,1,사회과학계열,3,2,0,0,3,4,3,3,5936760.0,0,1187352.0,1484190.0,0.6,2,1.0,0.0,9,1978920.0,1978920.0,0.6,2.0,0.6,1.0,0.4,0.6666666666666666,0.6,6,27
0,0,사회과학계열,2,1,3,0,4,6,2,0,4111020.0,0,587288.5714285715,1370340.0,0.0,1,0.0,0.4285714285714285,4,2055510.0,4111020.0,0.0,0.25,0.2857142857142857,1.0,0.0,0.0,0.2857142857142857,4,8
0,0,자연과학계열,4,4,2,1,3,27,3,5,23301300.0,1,832189.2857142857,4660260.0,0.1785714285714285,4,1.0,0.0714285714285714,12,4660260.0,23301300.0,0.17857142857142858,1.3333333333333333,0.14285714285714285,0.8,0.0,0.0,0.10714285714285714,12,36
0,1,사회과학계열,2,2,1,0,4,15,2,15,7718340.0,0,482396.25,2572780.0,0.9375,2,5.0,0.0625,4,2572780.0,7718340.0,0.9375,1.0,0.125,0.6666666666666666,0.0,0.0,0.125,8,8
1,0,사회과학계열,3,3,7,0,4,18,4,8,14414100.0,1,758636.8421052631,3603525.0,0.4210526315789473,3,2.0,0.3684210526315789,12,3603525.0,7207050.0,0.42105263157894735,0.375,0.15789473684210525,0.75,0.05263157894736842,0.25,0.21052631578947367,12,48
1,1,상경계열,2,3,0,0,2,9,2,8,12061200.0,0,1206120.0,4020400.0,0.8,3,2.0,0.0,4,3015300.0,6030600.0,0.8,3.0,0.2,0.5,0.1,0.25,0.2,6,8
1,0,사회과학계열,3,1,4,1,1,11,1,7,3469320.0,0,289110.0,867330.0,0.5833333333333334,1,3.5,0.3333333333333333,3,1734660.0,1734660.0,0.5833333333333334,0.2,0.25,1.5,0.08333333333333333,0.5,0.08333333333333333,1,3
1,0,자연과학계열,3,3,0,0,2,10,3,9,10563900.0,1,960354.5454545454,2640975.0,0.8181818181818182,3,2.25,0.0,9,2640975.0,5281950.0,0.8181818181818182,3.0,0.2727272727272727,0.75,0.09090909090909091,0.25,0.2727272727272727,6,27
1,1,상경계열,3,4,3,0,4,23,3,12,24101700.0,1,1004237.5,6025425.0,0.5,4,2.4,0.125,9,4820340.0,12050850.0,0.5,1.0,0.125,0.6,0.041666666666666664,0.2,0.125,16,27
1,1,상경계열,3,3,7,0,3,10,2,1,10144380.0,0,922216.3636363636,2536095.0,0.0909090909090909,3,0.25,0.6363636363636364,6,2536095.0,5072190.0,0.09090909090909091,0.375,0.2727272727272727,0.75,0.09090909090909091,0.25,0.18181818181818182,9,12
2,0,사회과학계열,3,3,8,0,3,18,1,8,14931600.0,1,785873.6842105263,3732900.0,0.4210526315789473,3,2.0,0.4210526315789473,3,3732900.0,4977200.0,0.42105263157894735,0.3333333333333333,0.15789473684210525,0.75,0.10526315789473684,0.5,0.05263157894736842,9,3
2,0,사회과학계열,3,4,7,0,4,21,4,18,16793220.0,1,763328.1818181818,4198305.0,0.8181818181818182,4,3.6,0.3181818181818182,12,3358644.0,5597740.0,0.8181818181818182,0.5,0.13636363636363635,0.6,0.09090909090909091,0.4,0.18181818181818182,16,48
1,0,자연과학계열,2,5,1,0,1,21,2,20,27083880.0,1,1231085.4545454546,9027960.0,0.9090909090909092,5,3.333333333333333,0.0454545454545454,4,4513980.0,13541940.0,0.9090909090909091,2.5,0.09090909090909091,0.3333333333333333,0.045454545454545456,0.16666666666666666,0.09090909090909091,5,8
1,0,공학계열,2,1,1,0,3,2,6,2,2856600.0,0,952200.0,952200.0,0.6666666666666666,1,1.0,0.3333333333333333,12,1428300.0,1428300.0,0.6666666666666666,0.5,0.6666666666666666,1.0,0.3333333333333333,0.5,2.0,3,72
0,0,사회과학계열,3,2,9,0,3,9,2,5,9359160.0,0,935916.0,2339790.0,0.5,2,1.6666666666666667,0.9,6,3119720.0,9359160.0,0.5,0.2,0.3,1.0,0.0,0.0,0.2,6,12
0,0,사회과학계열,3,2,2,1,1,18,0,11,10735020.0,1,565001.052631579,2683755.0,0.5789473684210527,2,3.6666666666666665,0.1052631578947368,0,3578340.0,10735020.0,0.5789473684210527,0.6666666666666666,0.15789473684210525,1.0,0.0,0.0,0.0,2,0
2,1,사회과학계열,4,1,0,0,1,3,4,2,3851580.0,0,962895.0,770316.0,0.5,1,1.0,0.0,16,1925790.0,1283860.0,0.5,1.0,1.0,2.0,0.5,1.0,1.0,1,64
1,0,사회과학계열,2,1,0,0,1,6,2,5,4417380.0,0,631054.2857142857,1472460.0,0.7142857142857143,1,2.5,0.0,4,2208690.0,2208690.0,0.7142857142857143,1.0,0.2857142857142857,1.0,0.14285714285714285,0.5,0.2857142857142857,1,8
2,1,상경계열,3,2,1,0,4,5,3,5,6855840.0,0,1142640.0,1713960.0,0.8333333333333334,2,1.6666666666666667,0.1666666666666666,9,2285280.0,2285280.0,0.8333333333333334,1.0,0.5,1.0,0.3333333333333333,0.6666666666666666,0.5,8,27
1,1,공학계열,2,4,6,0,2,22,3,9,18105600.0,0,787200.0,6035200.0,0.391304347826087,4,1.8,0.2608695652173913,6,3621120.0,9052800.0,0.391304347826087,0.5714285714285714,0.08695652173913043,0.4,0.043478260869565216,0.2,0.13043478260869565,8,18
2,0,사회과학계열,3,2,2,0,4,5,3,3,5565540.0,1,927590.0,1391385.0,0.5,2,1.0,0.3333333333333333,9,1855180.0,1855180.0,0.5,0.6666666666666666,0.5,1.0,0.3333333333333333,0.6666666666666666,0.5,8,27
2,0,사회과학계열,3,1,0,0,4,8,2,7,4541580.0,0,504620.0,1135395.0,0.7777777777777778,1,3.5,0.0,6,2270790.0,1513860.0,0.7777777777777778,1.0,0.3333333333333333,1.5,0.2222222222222222,1.0,0.2222222222222222,4,12
1,0,자연과학계열,1,2,4,0,1,16,3,1,5895360.0,0,346785.8823529412,2947680.0,0.0588235294117647,2,0.3333333333333333,0.2352941176470588,3,1965120.0,2947680.0,0.058823529411764705,0.4,0.058823529411764705,0.3333333333333333,0.058823529411764705,0.3333333333333333,0.17647058823529413,2,9
1,0,자연과학계열,2,2,1,0,3,10,2,10,6977280.0,1,634298.1818181818,2325760.0,0.9090909090909092,2,3.333333333333333,0.0909090909090909,4,2325760.0,3488640.0,0.9090909090909091,1.0,0.18181818181818182,0.6666666666666666,0.09090909090909091,0.3333333333333333,0.18181818181818182,6,8
1,2,인문학,4,1,1,0,4,7,2,7,3924720.0,0,490590.0,784944.0,0.875,1,3.5,0.125,8,1962360.0,1962360.0,0.875,0.5,0.5,2.0,0.125,0.5,0.25,4,16
2,0,사회과학계열,2,1,1,0,4,3,2,3,3730140.0,0,932535.0,1243380.0,0.75,1,1.5,0.25,4,1865070.0,1243380.0,0.75,0.5,0.5,1.0,0.5,1.0,0.5,4,8
0,0,자연과학계열,3,1,1,0,4,0,0,0,2627520.0,0,2627520.0,656880.0,0.0,1,0.0,1.0,0,1313760.0,2627520.0,0.0,0.5,3.0,1.5,0.0,0.0,0.0,4,0
1,1,상경계열,3,2,0,0,1,6,3,5,11349120.0,0,1621302.857142857,2837280.0,0.7142857142857143,2,1.6666666666666667,0.0,9,3783040.0,5674560.0,0.7142857142857143,2.0,0.42857142857142855,1.0,0.14285714285714285,0.3333333333333333,0.42857142857142855,2,27
1,0,사회과학계열,3,1,3,0,1,6,4,1,6577080.0,0,939582.8571428572,1644270.0,0.1428571428571428,1,0.5,0.4285714285714285,12,3288540.0,3288540.0,0.14285714285714285,0.25,0.42857142857142855,1.5,0.14285714285714285,0.5,0.5714285714285714,1,48
2,0,자연과학계열,3,1,1,0,3,2,5,2,3601800.0,0,1200600.0,900450.0,0.6666666666666666,1,1.0,0.3333333333333333,15,1800900.0,1200600.0,0.6666666666666666,0.5,1.0,1.5,0.6666666666666666,1.0,1.6666666666666667,3,75
1,0,자연과학계열,2,2,7,0,3,9,2,6,7908780.0,1,790878.0,2636260.0,0.6,2,2.0,0.7,4,2636260.0,3954390.0,0.6,0.25,0.2,0.6666666666666666,0.1,0.3333333333333333,0.2,6,8
1,0,사회과학계열,2,1,1,0,3,4,0,4,3503820.0,0,700764.0,1167940.0,0.8,1,2.0,0.2,0,1751910.0,1751910.0,0.8,0.5,0.4,1.0,0.2,0.5,0.0,3,0
1,1,사회과학계열,3,2,1,1,1,6,3,6,7885320.0,0,1126474.2857142857,1971330.0,0.8571428571428571,2,2.0,0.1428571428571428,9,2628440.0,3942660.0,0.8571428571428571,1.0,0.42857142857142855,1.0,0.14285714285714285,0.3333333333333333,0.42857142857142855,2,27
1,2,공학계열,3,1,1,0,2,6,2,5,5965740.0,0,852248.5714285715,1491435.0,0.7142857142857143,1,2.5,0.1428571428571428,6,2982870.0,2982870.0,0.7142857142857143,0.5,0.42857142857142855,1.5,0.14285714285714285,0.5,0.2857142857142857,2,12
1,1,사회과학계열,2,3,1,0,1,11,3,11,10123680.0,0,843640.0,3374560.0,0.9166666666666666,3,2.75,0.0833333333333333,6,2530920.0,5061840.0,0.9166666666666666,1.5,0.16666666666666666,0.5,0.08333333333333333,0.25,0.25,3,18
2,0,자연과학계열,3,3,9,0,3,20,3,18,18628620.0,1,887077.1428571428,4657155.0,0.8571428571428571,3,4.5,0.4285714285714285,9,4657155.0,6209540.0,0.8571428571428571,0.3,0.14285714285714285,0.75,0.09523809523809523,0.5,0.14285714285714285,9,27
2,1,사회과학계열,3,4,0,0,2,22,2,21,18986040.0,0,825480.0,4746510.0,0.9130434782608696,4,4.2,0.0,6,3797208.0,6328680.0,0.9130434782608695,4.0,0.13043478260869565,0.6,0.08695652173913043,0.4,0.08695652173913043,8,12
1,1,상경계열,3,2,7,0,4,9,3,6,7113900.0,0,711390.0,1778475.0,0.6,2,2.0,0.7,9,2371300.0,3556950.0,0.6,0.25,0.3,1.0,0.1,0.3333333333333333,0.3,8,27
1,0,자연과학계열,2,1,6,0,2,10,2,8,3116040.0,0,283276.36363636365,1038680.0,0.7272727272727273,1,4.0,0.5454545454545454,4,1558020.0,1558020.0,0.7272727272727273,0.14285714285714285,0.18181818181818182,1.0,0.09090909090909091,0.5,0.18181818181818182,2,8
1,0,자연과학계열,3,1,8,1,4,6,2,4,4963860.0,0,709122.8571428572,1240965.0,0.5714285714285714,1,2.0,1.1428571428571428,6,2481930.0,2481930.0,0.5714285714285714,0.1111111111111111,0.42857142857142855,1.5,0.14285714285714285,0.5,0.2857142857142857,4,12
1,0,사회과학계열,3,1,1,0,4,1,4,1,3470700.0,0,1735350.0,867675.0,0.5,1,0.5,0.5,12,1735350.0,1735350.0,0.5,0.5,1.5,1.5,0.5,0.5,2.0,4,48
1,0,자연과학계열,4,1,1,1,2,8,2,8,6099600.0,0,677733.3333333334,1219920.0,0.8888888888888888,1,4.0,0.1111111111111111,8,3049800.0,3049800.0,0.8888888888888888,0.5,0.4444444444444444,2.0,0.1111111111111111,0.5,0.2222222222222222,2,16
1,1,상경계열,2,2,1,0,1,10,3,10,9077640.0,0,825240.0,3025880.0,0.9090909090909092,2,3.333333333333333,0.0909090909090909,6,3025880.0,4538820.0,0.9090909090909091,1.0,0.18181818181818182,0.6666666666666666,0.09090909090909091,0.3333333333333333,0.2727272727272727,2,18
2,0,자연과학계열,2,2,3,0,4,16,3,1,6102360.0,0,358962.35294117645,2034120.0,0.0588235294117647,2,0.3333333333333333,0.1764705882352941,6,2034120.0,2034120.0,0.058823529411764705,0.5,0.11764705882352941,0.6666666666666666,0.11764705882352941,0.6666666666666666,0.17647058823529413,8,18
1,0,사회과학계열,2,3,2,0,2,15,2,7,14178120.0,1,886132.5,4726040.0,0.4375,3,1.75,0.125,4,3544530.0,7089060.0,0.4375,1.0,0.125,0.5,0.0625,0.25,0.125,6,8
2,0,자연과학계열,2,2,0,1,3,14,3,13,7373340.0,1,491556.0,2457780.0,0.8666666666666667,2,4.333333333333333,0.0,6,2457780.0,2457780.0,0.8666666666666667,2.0,0.13333333333333333,0.6666666666666666,0.13333333333333333,0.6666666666666666,0.2,6,18
2,0,기타,2,1,1,0,2,2,2,2,3278880.0,0,1092960.0,1092960.0,0.6666666666666666,1,1.0,0.3333333333333333,4,1639440.0,1092960.0,0.6666666666666666,0.5,0.6666666666666666,1.0,0.6666666666666666,1.0,0.6666666666666666,2,8
1,1,상경계열,1,2,8,0,2,7,2,4,7377480.0,0,922185.0,3688740.0,0.5,2,1.3333333333333333,1.0,2,2459160.0,3688740.0,0.5,0.2222222222222222,0.125,0.3333333333333333,0.125,0.3333333333333333,0.25,4,4
0,1,사회과학계열,3,1,1,0,3,1,3,1,3901260.0,0,1950630.0,975315.0,0.5,1,0.5,0.5,9,1950630.0,3901260.0,0.5,0.5,1.5,1.5,0.0,0.0,1.5,3,27
1,0,공학계열,3,5,4,0,4,28,2,5,27521340.0,1,949011.724137931,6880335.0,0.1724137931034483,5,0.8333333333333334,0.1379310344827586,6,4586890.0,13760670.0,0.1724137931034483,1.0,0.10344827586206896,0.5,0.034482758620689655,0.16666666666666666,0.06896551724137931,20,12
1,0,자연과학계열,3,1,1,0,1,10,5,10,4320780.0,0,392798.1818181818,1080195.0,0.9090909090909092,1,5.0,0.0909090909090909,15,2160390.0,2160390.0,0.9090909090909091,0.5,0.2727272727272727,1.5,0.09090909090909091,0.5,0.45454545454545453,1,75
1,0,사회과학계열,3,1,1,1,3,1,4,1,3521760.0,0,1760880.0,880440.0,0.5,1,0.5,0.5,12,1760880.0,1760880.0,0.5,0.5,1.5,1.5,0.5,0.5,2.0,3,48
1,0,자연과학계열,3,1,4,0,3,7,2,3,6178260.0,0,772282.5,1544565.0,0.375,1,1.5,0.5,6,3089130.0,3089130.0,0.375,0.2,0.375,1.5,0.125,0.5,0.25,3,12
1,0,사회과학계열,2,2,1,0,2,14,2,14,8934120.0,1,595608.0,2978040.0,0.9333333333333332,2,4.666666666666667,0.0666666666666666,4,2978040.0,4467060.0,0.9333333333333333,1.0,0.13333333333333333,0.6666666666666666,0.06666666666666667,0.3333333333333333,0.13333333333333333,4,8
1,0,사회과학계열,2,1,1,0,1,2,2,2,4185540.0,0,1395180.0,1395180.0,0.6666666666666666,1,1.0,0.3333333333333333,4,2092770.0,2092770.0,0.6666666666666666,0.5,0.6666666666666666,1.0,0.3333333333333333,0.5,0.6666666666666666,1,8
1,0,사회과학계열,3,1,1,0,3,6,4,6,4051680.0,0,578811.4285714285,1012920.0,0.8571428571428571,1,3.0,0.1428571428571428,12,2025840.0,2025840.0,0.8571428571428571,0.5,0.42857142857142855,1.5,0.14285714285714285,0.5,0.5714285714285714,3,48
1,0,자연과학계열,3,5,3,0,2,26,6,7,25676280.0,1,950973.3333333334,6419070.0,0.2592592592592592,5,1.1666666666666667,0.1111111111111111,18,4279380.0,12838140.0,0.25925925925925924,1.25,0.1111111111111111,0.5,0.037037037037037035,0.16666666666666666,0.2222222222222222,10,108
1,0,사회과학계열,1,1,0,0,1,6,2,5,2991840.0,0,427405.7142857143,1495920.0,0.7142857142857143,1,2.5,0.0,2,1495920.0,1495920.0,0.7142857142857143,1.0,0.14285714285714285,0.5,0.14285714285714285,0.5,0.2857142857142857,1,4
2,0,사회과학계열,2,1,0,0,2,1,5,0,3937140.0,0,1968570.0,1312380.0,0.0,1,0.0,0.0,10,1968570.0,1312380.0,0.0,1.0,1.0,1.0,1.0,1.0,2.5,2,50
1,1,상경계열,3,4,8,1,1,28,2,26,23526240.0,1,811249.6551724138,5881560.0,0.896551724137931,4,5.2,0.2758620689655172,6,4705248.0,11763120.0,0.896551724137931,0.4444444444444444,0.10344827586206896,0.6,0.034482758620689655,0.2,0.06896551724137931,4,12
0,0,사회과학계열,1,1,2,0,4,6,3,0,3160200.0,0,451457.1428571429,1580100.0,0.0,1,0.0,0.2857142857142857,3,1580100.0,3160200.0,0.0,0.3333333333333333,0.14285714285714285,0.5,0.0,0.0,0.42857142857142855,4,9
1,2,인문학,3,1,1,0,4,5,2,5,4968000.0,0,828000.0,1242000.0,0.8333333333333334,1,2.5,0.1666666666666666,6,2484000.0,2484000.0,0.8333333333333334,0.5,0.5,1.5,0.16666666666666666,0.5,0.3333333333333333,4,12
0,0,사회과학계열,2,1,6,0,1,5,2,1,2907660.0,0,484610.0,969220.0,0.1666666666666666,1,0.5,1.0,4,1453830.0,2907660.0,0.16666666666666666,0.14285714285714285,0.3333333333333333,1.0,0.0,0.0,0.3333333333333333,1,8
1,1,사회과학계열,3,2,8,0,3,8,3,4,5678700.0,0,630966.6666666666,1419675.0,0.4444444444444444,2,1.3333333333333333,0.8888888888888888,9,1892900.0,2839350.0,0.4444444444444444,0.2222222222222222,0.3333333333333333,1.0,0.1111111111111111,0.3333333333333333,0.3333333333333333,6,27
2,1,자연과학계열,3,2,5,0,4,5,2,0,5971260.0,0,995210.0,1492815.0,0.0,2,0.0,0.8333333333333334,6,1990420.0,1990420.0,0.0,0.3333333333333333,0.5,1.0,0.3333333333333333,0.6666666666666666,0.3333333333333333,8,12
2,0,자연과학계열,3,4,2,1,3,32,3,2,24641280.0,1,746705.4545454546,6160320.0,0.0606060606060606,4,0.4,0.0606060606060606,9,4928256.0,8213760.0,0.06060606060606061,1.3333333333333333,0.09090909090909091,0.6,0.06060606060606061,0.4,0.09090909090909091,12,27
1,0,자연과학계열,2,1,1,0,3,6,2,6,4410480.0,0,630068.5714285715,1470160.0,0.8571428571428571,1,3.0,0.1428571428571428,4,2205240.0,2205240.0,0.8571428571428571,0.5,0.2857142857142857,1.0,0.14285714285714285,0.5,0.2857142857142857,3,8
1,0,사회과학계열,3,5,5,0,1,25,2,4,26331780.0,1,1012760.7692307692,6582945.0,0.1538461538461538,5,0.6666666666666666,0.1923076923076923,6,4388630.0,13165890.0,0.15384615384615385,0.8333333333333334,0.11538461538461539,0.5,0.038461538461538464,0.16666666666666666,0.07692307692307693,5,12
1,1,사회과학계열,3,2,3,0,4,15,2,7,12373080.0,0,773317.5,3093270.0,0.4375,2,2.333333333333333,0.1875,6,4124360.0,6186540.0,0.4375,0.5,0.1875,1.0,0.0625,0.3333333333333333,0.125,8,12
1,0,사회과학계열,3,1,1,0,1,1,3,1,3049800.0,0,1524900.0,762450.0,0.5,1,0.5,0.5,9,1524900.0,1524900.0,0.5,0.5,1.5,1.5,0.5,0.5,1.5,1,27
2,1,자연과학계열,3,2,1,0,1,10,3,10,6263820.0,0,569438.1818181818,1565955.0,0.9090909090909092,2,3.333333333333333,0.0909090909090909,9,2087940.0,2087940.0,0.9090909090909091,1.0,0.2727272727272727,1.0,0.18181818181818182,0.6666666666666666,0.2727272727272727,2,27
1,0,사회과학계열,1,1,1,0,3,7,4,7,3782580.0,0,472822.5,1891290.0,0.875,1,3.5,0.125,4,1891290.0,1891290.0,0.875,0.5,0.125,0.5,0.125,0.5,0.5,3,16
1,0,사회과학계열,3,2,1,0,1,10,4,10,4817580.0,0,437961.8181818182,1204395.0,0.9090909090909092,2,3.333333333333333,0.0909090909090909,12,1605860.0,2408790.0,0.9090909090909091,1.0,0.2727272727272727,1.0,0.09090909090909091,0.3333333333333333,0.36363636363636365,2,48
1,0,기타,3,2,1,1,2,20,3,20,6266580.0,0,298408.5714285714,1566645.0,0.9523809523809524,2,6.666666666666667,0.0476190476190476,9,2088860.0,3133290.0,0.9523809523809523,1.0,0.14285714285714285,1.0,0.047619047619047616,0.3333333333333333,0.14285714285714285,4,27
1,1,상경계열,4,1,1,0,4,2,2,2,3695640.0,0,1231880.0,739128.0,0.6666666666666666,1,1.0,0.3333333333333333,8,1847820.0,1847820.0,0.6666666666666666,0.5,1.3333333333333333,2.0,0.3333333333333333,0.5,0.6666666666666666,4,16
1,0,공학계열,3,2,2,0,3,12,3,6,10183020.0,1,783309.2307692308,2545755.0,0.4615384615384615,2,2.0,0.1538461538461538,9,3394340.0,5091510.0,0.46153846153846156,0.6666666666666666,0.23076923076923078,1.0,0.07692307692307693,0.3333333333333333,0.23076923076923078,6,27
0,2,자연과학계열,4,2,7,0,1,10,3,4,8655360.0,0,786850.9090909091,1731072.0,0.3636363636363636,2,1.3333333333333333,0.6363636363636364,12,2885120.0,8655360.0,0.36363636363636365,0.25,0.36363636363636365,1.3333333333333333,0.0,0.0,0.2727272727272727,2,36
1,1,상경계열,4,2,0,0,2,12,3,11,7203600.0,0,554123.0769230769,1440720.0,0.8461538461538461,2,3.6666666666666665,0.0,12,2401200.0,3601800.0,0.8461538461538461,2.0,0.3076923076923077,1.3333333333333333,0.07692307692307693,0.3333333333333333,0.23076923076923078,4,36
2,0,기타,2,1,1,1,3,2,2,2,3785340.0,0,1261780.0,1261780.0,0.6666666666666666,1,1.0,0.3333333333333333,4,1892670.0,1261780.0,0.6666666666666666,0.5,0.6666666666666666,1.0,0.6666666666666666,1.0,0.6666666666666666,3,8
2,0,사회과학계열,3,2,4,0,4,10,2,8,6897240.0,0,627021.8181818182,1724310.0,0.7272727272727273,2,2.6666666666666665,0.3636363636363636,6,2299080.0,2299080.0,0.7272727272727273,0.4,0.2727272727272727,1.0,0.18181818181818182,0.6666666666666666,0.18181818181818182,8,12
1,0,공학계열,1,3,2,1,3,17,2,7,14147760.0,1,785986.6666666666,7073880.0,0.3888888888888889,3,1.75,0.1111111111111111,2,3536940.0,7073880.0,0.3888888888888889,1.0,0.05555555555555555,0.25,0.05555555555555555,0.25,0.1111111111111111,9,4
1,0,자연과학계열,3,1,0,0,2,15,5,14,3837780.0,0,239861.25,959445.0,0.875,1,7.0,0.0,15,1918890.0,1918890.0,0.875,1.0,0.1875,1.5,0.0625,0.5,0.3125,2,75
1,1,공학계열,2,2,7,0,2,7,2,5,9455760.0,0,1181970.0,3151920.0,0.625,2,1.6666666666666667,0.875,4,3151920.0,4727880.0,0.625,0.25,0.25,0.6666666666666666,0.125,0.3333333333333333,0.25,4,8
1,1,사회과학계열,3,2,0,0,2,5,4,4,6831000.0,0,1138500.0,1707750.0,0.6666666666666666,2,1.3333333333333333,0.0,12,2277000.0,3415500.0,0.6666666666666666,2.0,0.5,1.0,0.16666666666666666,0.3333333333333333,0.6666666666666666,4,48
1,0,자연과학계열,3,1,0,1,1,12,2,11,4939020.0,0,379924.6153846154,1234755.0,0.8461538461538461,1,5.5,0.0,6,2469510.0,2469510.0,0.8461538461538461,1.0,0.23076923076923078,1.5,0.07692307692307693,0.5,0.15384615384615385,1,12
2,0,자연과학계열,3,3,3,0,3,20,6,1,18203580.0,1,866837.1428571428,4550895.0,0.0476190476190476,3,0.25,0.1428571428571428,18,4550895.0,6067860.0,0.047619047619047616,0.75,0.14285714285714285,0.75,0.09523809523809523,0.5,0.2857142857142857,9,108
0,1,상경계열,2,3,4,0,2,16,6,13,14320260.0,0,842368.2352941176,4773420.0,0.7647058823529411,3,3.25,0.2352941176470588,12,3580065.0,14320260.0,0.7647058823529411,0.6,0.11764705882352941,0.5,0.0,0.0,0.35294117647058826,6,72
1,0,사회과학계열,3,1,1,0,4,9,3,9,3084300.0,0,308430.0,771075.0,0.9,1,4.5,0.1,9,1542150.0,1542150.0,0.9,0.5,0.3,1.5,0.1,0.5,0.3,4,27
2,0,사회과학계열,3,3,7,0,1,33,2,5,14492760.0,1,426257.6470588236,3623190.0,0.1470588235294117,3,1.25,0.2058823529411764,6,3623190.0,4830920.0,0.14705882352941177,0.375,0.08823529411764706,0.75,0.058823529411764705,0.5,0.058823529411764705,3,12
1,0,사회과학계열,4,1,1,0,4,10,5,10,2775180.0,0,252289.0909090909,555036.0,0.9090909090909092,1,5.0,0.0909090909090909,20,1387590.0,1387590.0,0.9090909090909091,0.5,0.36363636363636365,2.0,0.09090909090909091,0.5,0.45454545454545453,4,100
0,0,자연과학계열,2,1,1,1,2,1,2,1,2565420.0,0,1282710.0,855140.0,0.5,1,0.5,0.5,4,1282710.0,2565420.0,0.5,0.5,1.0,1.0,0.0,0.0,1.0,2,8
1,0,사회과학계열,3,1,1,0,1,3,5,3,5188800.0,0,1297200.0,1297200.0,0.75,1,1.5,0.25,15,2594400.0,2594400.0,0.75,0.5,0.75,1.5,0.25,0.5,1.25,1,75
1,0,사회과학계열,3,4,3,0,1,36,2,10,24535020.0,1,663108.6486486486,6133755.0,0.2702702702702703,4,2.0,0.081081081081081,6,4907004.0,12267510.0,0.2702702702702703,1.0,0.08108108108108109,0.6,0.02702702702702703,0.2,0.05405405405405406,4,12
1,0,자연과학계열,3,2,1,0,4,6,2,6,9429540.0,1,1347077.142857143,2357385.0,0.8571428571428571,2,2.0,0.1428571428571428,6,3143180.0,4714770.0,0.8571428571428571,1.0,0.42857142857142855,1.0,0.14285714285714285,0.3333333333333333,0.2857142857142857,8,12
1,0,자연과학계열,2,2,1,0,2,10,2,10,9400560.0,1,854596.3636363636,3133520.0,0.9090909090909092,2,3.333333333333333,0.0909090909090909,4,3133520.0,4700280.0,0.9090909090909091,1.0,0.18181818181818182,0.6666666666666666,0.09090909090909091,0.3333333333333333,0.18181818181818182,4,8
1,1,사회과학계열,2,2,5,0,4,13,2,6,7135980.0,0,509712.8571428572,2378660.0,0.4285714285714285,2,2.0,0.3571428571428571,4,2378660.0,3567990.0,0.42857142857142855,0.3333333333333333,0.14285714285714285,0.6666666666666666,0.07142857142857142,0.3333333333333333,0.14285714285714285,8,8
1,0,사회과학계열,1,5,3,0,2,25,2,8,27241200.0,1,1047738.4615384616,13620600.0,0.3076923076923077,5,1.3333333333333333,0.1153846153846153,2,4540200.0,13620600.0,0.3076923076923077,1.25,0.038461538461538464,0.16666666666666666,0.038461538461538464,0.16666666666666666,0.07692307692307693,10,4
1,0,자연과학계열,2,5,2,0,3,23,2,1,25821180.0,1,1075882.5,8607060.0,0.0416666666666666,5,0.1666666666666666,0.0833333333333333,4,4303530.0,12910590.0,0.041666666666666664,1.6666666666666667,0.08333333333333333,0.3333333333333333,0.041666666666666664,0.16666666666666666,0.08333333333333333,15,8
2,0,공학계열,3,1,1,0,3,12,2,11,5094960.0,0,391920.0,1273740.0,0.8461538461538461,1,5.5,0.0769230769230769,6,2547480.0,1698320.0,0.8461538461538461,0.5,0.23076923076923078,1.5,0.15384615384615385,1.0,0.15384615384615385,3,12
1,0,공학계열,4,1,5,0,3,7,4,1,3531420.0,0,441427.5,706284.0,0.125,1,0.5,0.625,16,1765710.0,1765710.0,0.125,0.16666666666666666,0.5,2.0,0.125,0.5,0.5,3,64
1,0,사회과학계열,3,1,1,0,2,5,2,5,3473460.0,0,578910.0,868365.0,0.8333333333333334,1,2.5,0.1666666666666666,6,1736730.0,1736730.0,0.8333333333333334,0.5,0.5,1.5,0.16666666666666666,0.5,0.3333333333333333,2,12
1,0,사회과학계열,3,2,1,0,2,6,2,6,9139740.0,1,1305677.142857143,2284935.0,0.8571428571428571,2,2.0,0.1428571428571428,6,3046580.0,4569870.0,0.8571428571428571,1.0,0.42857142857142855,1.0,0.14285714285714285,0.3333333333333333,0.2857142857142857,4,12
1,0,사회과학계열,2,5,6,0,3,25,3,1,25205700.0,1,969450.0,8401900.0,0.0384615384615384,5,0.1666666666666666,0.2307692307692307,6,4200950.0,12602850.0,0.038461538461538464,0.7142857142857143,0.07692307692307693,0.3333333333333333,0.038461538461538464,0.16666666666666666,0.11538461538461539,15,18
